AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0.3980644513188907,-0.0863767697146627,-0.5591064077739198,0.9486742371868739,-0.32096103473774446,-2.6631682089661752,0.9851994749186456,-1.8809808970422135,0.04076487532619522,-0.07752251169165558,0.0839622512071596,2.875733561787738,2.5568830188985214,1.5312503067001886
4.733717164807589,1.939976538056194,6.477173468941238,6.170834966978972,4.391221712122801,4.247413720180439,2.6940213767206727,2.119070490751091,6.495844179373911,7.633006303854142,3.84115390397004,7.03338093300265,5.618576314536609,3.8214880103002606
13.431835678813052,12.950219885709942,13.760838569518105,9.563395758055025,10.19486105005815,11.37238886672463,11.524173387867815,13.248046412580347,8.187828649801737,8.055102974302152,10.872508865878753,9.797696914708583,11.982807089680835,9.709682245540925
16.351118388191402,13.568415434476346,12.720715343755499,14.337286857464813,12.030739191063562,15.375056490152318,12.73009851267228,14.010709625181233,12.38191128945314,11.10648454555172,15.032606712905881,14.548994189363984,16.14441332908612,12.45072424189712
17.69708574872591,17.369268030105374,12.223755073864627,17.38314331169243,18.090493507494102,16.62016623723511,16.85627837721363,19.064180170242665,18.975464237854855,20.630459863143592,18.75686649133163,16.5383275737198,16.642200863386055,20.513711796218043
20.42777308859224,18.628469250977634,16.76733718359155,17.239405715067782,21.031927301956305,21.589031907960536,18.582992462402586,21.477761650335598,20.32828606350789,16.4984231475268,19.004969113656216,14.784228235301518,18.316444856772968,23.406239030700522
18.234926764850428,20.13443028496618,19.49612530685089,18.245041479386014,19.763450950661493,19.98643827233351,16.835590951511115,20.476079419892187,23.173817240865432,23.125304114110296,24.045670572646998,22.346567087755744,20.64495510140572,18.39709720321487
19.205480473154264,23.63195222223791,21.608383377631696,21.1779280677849,22.190747456426223,18.87055333920314,17.310695764061997,19.071182366201008,22.78726023824276,22.723987331183363,20.396599830175525,18.514933345574462,21.897128199824127,18.987770452812168
23.059270572134416,21.41487768715646,17.7617794449393,22.07293103203166,23.60607536901172,18.636409918109003,19.116698468874304,18.457461178492355,23.671000040875875,14.843031907754504,22.449652783432406,18.615185707814447,19.864412470673123,18.409371274384423
19.866525298471796,23.92154592081019,14.3232946202683,20.930162669875944,18.093267945182266,18.703933163470037,20.058518267862986,18.595141410829843,16.741980973523017,17.64246622308829,20.205805276501863,22.32064895942738,20.25880910329508,20.70075767663571
16.132828715960816,18.19554279159846,16.430046451329837,16.58884742857781,16.762694935174764,19.312465057532936,16.906112800395032,16.056265527443188,18.464966179254013,22.70156672370718,13.57702333743607,20.12276128655444,18.01328717298435,21.04273832967999
18.082749501960375,17.789520681123278,18.289961734191824,16.917732374754173,15.490689985087544,16.14199038181016,10.323645002475496,18.48377938429153,18.978845057982486,17.00769924269053,13.913165343278663,16.95113648048286,12.801552119218954,17.91259459615275
15.232848459161053,15.411437022566597,13.103884864166291,16.070568874816153,16.096436080758227,13.118125048790425,15.435659374152046,14.873939113663972,16.354327981175583,15.550052931137213,10.758639864982612,14.451747137567118,14.51269719976447,18.34331934450322
12.72462722378529,12.833018023589709,12.02865818841655,14.58295748366309,11.045546495025247,14.625483831462077,13.627718301556522,13.685044944732173,13.216437245632243,13.877063143506975,8.940416829858497,11.488217666302138,16.17507911915855,12.907232885869211
13.688394455427318,7.286555342597316,8.050028799890788,7.303572749397647,9.250202464716654,9.39762449199513,9.305442518456509,9.227995116007829,12.55414935540891,8.520199289895046,9.681285756154416,10.217707183703096,11.274798039012156,8.448558375667588
7.7967912859166,3.637260498082843,1.3270884002879777,5.344352291962559,7.591075107978551,6.84658003949812,6.699635824480604,7.121621486270829,9.104050500976562,5.87992249290277,2.8471084932152197,9.204530609626433,4.622731744431043,4.20776468212007
5.734997862246853,2.484445911893054,3.2508904437859427,4.694287078200071,4.135597539773384,1.813474041440836,-0.5141452156478548,1.8925344688991013,0.9401037316717984,1.3511818647445633,3.59404087125305,3.529453546183961,0.5515859816991475,1.190376429466766
-0.8318295913378707,0.9948140419107796,-0.7168062255606352,0.8275983999987666,1.4863502141412535,-1.4305020084206992,-2.4342169453870106,0.22072742992580374,-2.162369397600452,0.04850517728406922,0.014822533776902347,-4.611999017173421,-1.6818193879297563,2.159431884104362
-3.464982994368472,-6.306407129995359,-6.315285917360309,-7.2190991342828355,-4.048131812815219,-1.4601359227456303,-2.5845762416771247,-3.017403160862541,-5.1171641963364625,-7.718709504381138,-8.22331229637434,-5.555084332056998,-6.6802594176918095,-4.481801038641541
-8.486458485995318,-9.491790174002873,-5.594401750722076,-12.73447977197602,-11.690357706469493,-11.588073957696935,-11.768403833966154,-9.599623185619407,-11.870425164753863,-9.246700848368196,-10.313439247785121,-9.151736050126754,-12.438906124844886,-15.93280857695239
-12.898564459314809,-13.208647488797716,-13.935029813458783,-14.922251513951277,-15.714242892611125,-16.991357812907193,-13.817481416888398,-14.085671300057996,-16.445538859605904,-14.454640366218419,-13.743123722853634,-10.632420700858011,-12.279419316615945,-13.70468732347385
-18.063707590668198,-15.47816530823912,-18.410563044550255,-17.953964626844026,-17.377246525117073,-18.362603110054323,-16.437011242924186,-17.665783031741732,-16.087476420962645,-18.41644880660243,-17.918850138329947,-13.96787450304155,-17.926428795149846,-15.985436899604736
-20.25563055994597,-20.06062316606491,-17.138361124180495,-18.464177726309494,-16.56983108520397,-16.267787032384255,-18.19310241456611,-19.504415694693094,-15.156973692773201,-21.18323923436794,-19.1408006582334,-19.921326641970598,-17.236979819742942,-21.21882145496813
-21.103962842576973,-21.541104518161045,-19.39152512568354,-21.803958235215156,-17.723162788554177,-19.16559566587801,-19.947640027833717,-17.834395272612362,-19.868572326658263,-19.999431286179536,-22.25707542817937,-18.269510378856946,-24.648150448217272,-21.256234943133343
-22.01583287056318,-20.211047678740428,-17.108400811301493,-17.83739690672944,-21.287989733711335,-21.250921881927624,-18.92833755961475,-20.843547050097495,-16.571035402177586,-20.96849519248113,-20.576690864466922,-19.300591157917506,-20.95241894343099,-16.29918227620887
-17.19031854788381,-17.574330643369642,-17.40809046488767,-17.271081613565247,-18.23529406771471,-23.154073801942758,-21.664669991262674,-20.55614978236142,-19.888167216414082,-21.67685394258066,-18.292269069317424,-18.57222679518074,-16.840913575164844,-16.712078817965406
-15.617310844605894,-18.871143062623286,-12.26427033206198,-17.28014027137057,-14.248274224031697,-14.210901690448079,-14.474090670774963,-18.998757102451478,-18.528929826896753,-16.89579549829257,-13.892436403001694,-17.13873133306248,-18.16460671384268,-18.76403946927242
-12.59689360689303,-15.832835313393698,-12.886300707208234,-14.095225995222314,-14.020732716429908,-13.97971870519961,-12.540527425751081,-10.105062717980752,-14.132869520097938,-14.923711592372875,-12.698814469263823,-13.206119158310283,-11.98701489134651,-15.575391365157168
